めいめいり	【冥冥裏／瞑瞑裡】「冥冥の裡(うち)」に同じ。	名詞
ちょうこん	【悵恨】うらみ嘆くこと。	名詞
ぼうえき	【防疫】感染症（伝染病）の発生流行を予防すること。感染症患者の早期発見隔離、消毒や媒介動物の駆除、予防接種などを行う。→検疫	名詞
すみきりげた	【隅切り下駄】台の四隅を切り落として隅切り角の形にした下駄。	名詞
さしば	【差羽／】タカ科の鳥。全長約50センチ、体上面が灰褐色、腹には白地に褐色の斑がある。日本では夏鳥で、秋に大群をつくり東南アジ	名詞
ゆうほう	【雄峰】雄大な山。「―モンブラン」	名詞
なかいり	【中入り】１能や狂言で、1曲が前場後場に分かれる場合、前場が終わってシテなどがいったん退場すること。２寄席相撲など	名詞
おもかげぐさ	【面影草】ヤマブキの別名。	名詞
おいでになる	【御出でになる】１「行く」「来る」「居る」の尊敬語。いらっしゃる。「日曜日は教会へ―るそうです」「もう―る	名詞
うながす	【促す】１物事を早くするようにせきたてる。また、ある行為をするように仕向ける。催促する。「―されてよ	名詞
じりつ	【而立】《「論語」為政の「三十にして立つ」から》30歳のこと。	名詞
こもんかん	【顧問官】もと、天皇の諮問に応じて意見を申し述べた官職。「枢密―」	名詞
かいがいちゅうざいいんそうごうほけん	【海外駐在員総合保険】海外長期滞在者を対象に、海外に長期滞在する場合に特有の危険を総合的に担保する目的の保険。	名詞
のみあるく	【飲（み）歩く】あちこちの店を歩き回り、酒を飲む。「なじみの店を―く」	名詞
げんう	【厳羽】中国、南宋の文人。邵武(しょうぶ)（福建省）の人。字(あざな)は儀卿(ぎけい)、号は滄浪(そうろう)。その著「滄浪	名詞
せわた	【背腸】エビの殻の下、背にある黒い線状の腸。	名詞
ふしんかた	【普請方】江戸幕府の職名。普請奉行支配下にある下奉行の指揮に従い、工事作業の現場に臨んだ。	名詞
はんもく	【反目】互いににらみ合いの状態にあること。仲が悪いこと。「隣家と―し合う」	名詞
すかしがい	【透かし貝】スカシガイ科の巻き貝。潮間帯の岩礁にすむ。貝殻は長楕円形の笠形で、殻長約2.5センチ、殻中央にくさび形の大きな穴が	名詞
りょきゃく	【旅客】「りょかく（旅客）」に同じ。	名詞
あらいがき	【洗い柿】染め色の名。薄い柿色。薄柑子(うすこうじ)。	名詞
かんぱい	【完敗】徹底的に負けること。「無得点のまま―した」⇔完勝。	名詞
ひょうそ	【疽】手足の指の皮下組織に起こる化膿(かのう)菌による炎症。強い痛みがあり、骨などに波及しやすい。ひょうそう。	名詞
こうべつ	【皇別】「新撰姓氏録(しんせんしょうじろく)」にみられる氏族の分類の一。皇族を祖先とする氏族。橘(たちばな)氏源氏平氏	名詞
もんちゅうじょ	【問注所】鎌倉室町幕府の政務機関。鎌倉幕府では訴訟の審理や文書作成などを管掌。室町幕府では主に文書記録の保管をつかさどった。	名詞
おんどけい	【温度計】温度を測定する計器。物質の規則的な熱膨張などを利用し、アルコール水銀を使う液体温度計や、金属温度計気体温度計な	名詞
じゅうきんこ	【重禁錮】旧刑法に規定されていた軽罪の主刑の一。刑期は11日以上5年以下。一定の場所に留置し、定役に服させる点で軽禁錮と異な	名詞
うんしんげっせい	【雲心月性】雲や月のように高く澄んだ心。世俗の名誉や利益を求めようとしない、無欲で清らかな心。	名詞
ひとくさり	【一齣／一】謡い物語り物などの一段落。転じて、ある話題についてひとしきり話すこと。「さわりを―語る」「小言を―聞かされる」	名詞
そうごさよう	【相互作用】１互いに働きかけ、影響を及ぼすこと。交互作用。２物体どうしが互いに万有引力や電気力の影響を及ぼし、それぞれの	名詞
ごくらくなわ	【極楽縄】東北・北陸地方の一部で、死者を座棺に納めるとき、首と両ひざとをつなぐなわ。不浄縄。	名詞
けっしょうぶんかさよう	【結晶分化作用】マグマの結晶作用に伴って、玄武岩質マグマから鉱物が晶出すると残りのマグマの化学組成が変わっていろいろの組成のマグマ	名詞
えいもん	【営門】兵営の門。陣営の門。	名詞
とうき	【陶器】１陶磁器のうち、素地(きじ)の焼き締まりが中程度で吸水性があり、釉(うわぐすり)を施した非透光性のもの。土器より	名詞
かくどけい	【角度計】角度を測定する器具。測角器。	名詞
ほにゅうき	【哺乳期】生まれてから離乳期までの、乳を主食としている時期。乳児期。	名詞
しかくだけ	【四角竹】シホウチクの別名。	名詞
もみじいちご	【紅葉苺】バラ科の落葉小低木。中部以北の山地に自生。枝にとげがあり、葉は卵形で手のひら状に切れ込みがある。4、5月ごろ、白い	名詞
じょうく	【畳句】文章や詩で、同一の句を重ねて用いる手法。また、その句。	名詞
じゅたい	【樹帯】山を取り巻いて、同じくらいの高さの木が帯状に茂っている所。	名詞
かんそう	【監倉】牢屋(ろうや)。監獄。	名詞
としん	【兎唇】口唇裂(こうしんれつ)のこと。	名詞
こしびょうろう	【腰兵糧】当座の用に、腰につけて携える食糧。「―の器物(うつはもの)引きちぎり」〈浄鑓の権三〉	名詞
わたのそこ	【海の底】海の底。海底。「―沈(しづ)く白玉風吹きて海は荒るとも取らずは止まじ」〈万・一三一七〉枕］海の極まるところの意	名詞
ないそん	【内損】内臓の病気。特に、飲酒で胃腸を悪くすること。「『病は何と申す症にて候ふや』『ただ―と見えたる』」〈咄醒睡笑七〉	名詞
まっちゃいろ	【抹茶色】抹茶のような色。柔らかい黄緑色。	名詞
じとう	【自党】自分の属する党派。	名詞
からすがみ	【烏紙】畳の縁布の下敷きに用いる紺黒色の紙。	名詞
みずかぎょう	【水稼業】「水商売」に同じ。	名詞
よっかい	【欲海】仏語。愛欲が深く広いことを、海にたとえていう語。	名詞
えいしゅつ	【詠出】詩歌を作り出すこと。詩歌の形で思想感慨を表現すること。また、その詩歌。「一編の詩現われて当時火の如	名詞
ふのり	【布海苔／海蘿】フノリ科の紅藻の総称。フクロフノリマフノリハナフノリなどがある。主に波の荒い外海の岩などに、冬から春にかけて繁	名詞
せきしゅうばんし	【石州半紙】島根県西部地方産の、コウゾを材料とした丈夫な紙。石見(いわみ)半紙。	名詞
よし	【縦】《形容詞「よし」から。「可(よ)し」と仮に許す意》　１（仮定の表現を伴って）仮に。たとえ。よしんば。万一。	名詞
ようしょく	【溶食／溶蝕】雨水や地下水によって岩石の表面が溶解し、浸食される現象。石灰岩地域ではカルスト地形ができる。	名詞
ひとおれ	【一折れ】舞や曲のひと区切り。ひとさし。ひとふし。「袖かへす所を、―、気色ばかり舞ひ給へるに」〈源花宴〉	名詞
ねんかい	【年戒】受戒して僧となってからの年数。戒臘(かいろう)。年臘(ねんろう)。	名詞
はくば	【白馬】まっ白な毛色の馬。白駒(はっく)。	名詞
ぎんい	【銀緯】銀河座標での緯度。天の川を通る銀河面を零度とし、そこからの角距離で表す。	名詞
けいこく	【渓谷／谿谷】山にはさまれた、川のある所。たに。たにま。「紅葉の―をさかのぼる」	名詞
うとうやすかた	【善知鳥安方】奥州外ヶ浜にいたという海鳥。鴨ほどの大きさで、親鳥が「うとう」と鳴くと子の鳥は「やすかた」と答えたという。「そもそ	名詞
くされる	【腐れる】くさる　腐敗する。腐る。「家々の前の狭い浅い溝には、―れた水がチョロチョロと流れて」	名詞
ゆみず	【湯水】１湯と水。湯または水。２たくさんあるものを粗末にするたとえ。	名詞
いちようらん	【一葉蘭】ラン科の多年草。日本特産。中部以北の高山に自生。高さ1020センチ。茎の根元に広楕円形の葉が1枚だけ出る。初夏、	名詞
からしゅっちょう	【空出張】実際には出張しないにもかかわらず、その手続きをして旅費手当などをもらうこと。	名詞
わがく	【楽】日本古来の伝統的な音楽。邦楽。	名詞
たかね	【高値】１値段の高いこと。高い値段。⇔安値。２取引市場で、1日とか1か月といった一定期間のうちでついた最も高い値段。	名詞
じこしょうか	【自己消化】生物体が自己の体内に保有する酵素により体の成分を分解すること。自己分解。	名詞
きわだか	【際高】　１きわだっているさま。「しるしをも―に施し給ふなるべし」〈今鏡二〉２気位が高く、いかめしいさ	名詞
ばくしょく	【爆食】並外れた量を食べること。けた外れの大食い。	名詞
